Unnamed: 0,review,hours_played,helpful,funny,recommendation,date,game_name,username,predicted
48920,2023 modern warfare 3 2023 review it really is that bad it s nothing more than just an overpriced dlc campaign takes place in locked off areas of the warzone map multiplayer takes place on reworked modern warfare 2 2009 maps zombie mode is just dmz with 24 other teammates completing warzone missions grinding for perks weapons and pack a punch s just to have the server closed after an hour because a toxic ether storm is spreading i wrote the same review on google and it got censored and taken down just so you know what sort of manipulation this game title goes trought right now it s a horrendous and shameful scam just like battlefield 2042 but even they delivered more content than this 70 dlc,97.0,45.0,2,Not Recommended,"November 12, 2023",Call of Duty®,fiNk♥,False
48921,2023 where do i even start not only is this a 70 map update with a few added guns and about 4 of them are good and the meta has already been formed but the awful armory system from mw2 made its return once again in somehow a worse state than it was before not only do you have to level every single gun and don t unlock 90 of the useful attachments until its basically maxed out but now if you want a certain attachment you get stuck behind their new mechanic daily challenges to unlock everything you want this gun well you need to go do 3 daily challenges want this perk gear daily challenges kill streak daily challenges i mean how do you make a system that no one liked in the previous cod and make it even worse why do we have to reinvent the wheel every single year thinking you re being innovative and cool news flash no one wants this system but the devs don t care once again they dropped a half assed game that took no time to create and it ll die in a few weeks and they ll just keep putting more skins in the game they don t care about their player base haven t in a decade would never recommend this game to anyone save your money this game is not in any way worth a single second of your time,270.7,21.0,0,Not Recommended,"November 12, 2023",Call of Duty®,KingJacobyy,False
48925,2023 at this time of writing they ve ruined the user interface that was there since launch causing you to launch the game again just to play multiplayer and again for warzone dmz even if you launch warzone and select dmz it wont let you go back and and play warzone without restarting the game which is totally backwards why would a game s sequel change the ui of the game that came before it let alone restrict features that were in the game before it released this isn t even a profitable decision its just infuriating to have to restart the game if i want to browse the menus for game modes,367.1,207.0,7,Not Recommended,"June 15, 2023",Call of Duty®,"U.G playz
181 products in account",False
48926,2022 things classic cod games had that this brand new seventy dollar game does not have combat record with your statsmultiplayer leaderboardspec ops leaderboard prestiges challenges for emblems titles theater mode map votingactual good maps not a single one of the maps in this game will be considered a classic in the future dead silence perk we had one in 2007 when we were playing on tvs but now that everyone has a headset let s take it out hardcore game modes party game modes one in the chamber gun game sticks stones sharpshooter 2v2 game mode specialist strike package straightforward perk system with pro perks keeping lobbies together after games regular minimap with dots when someone shoots simplicity absolutely atrocious ui everything in this game is unnecessarily complicated why are there 500 weapon attachments why do we need to level up some random weapon to get attachments we want why do we first have to level up three other weapons to even unlock the weapon that will let us get that attachment we want why do perks have to charge up throughout the match instead of always being equipped gone are the days of simple ui class building and perk systems they insist on changing things that never needed changes and getting rid of things that made the previous games enjoyable maybe spend less time creating useless attachments and terrible camos and spend more time on creating good maps things that you do get with this game crashesui bugsbeing subjected to arguably the worst map in cod history santa sena border crossingextremely sweaty experience from an arcade shooter with no rankedyour elephant footsteps being heard across the map by little johnny who is mounted in the window with his headset crankedgreat campaignfun spec opsoverall the game feels good at its coretl dr you are paying more for less and don t get fooled if they bring back any of the things mentioned above and market it as new content,74.2,35.0,1,Not Recommended,"November 10, 2022",Call of Duty®,"Бълг
86 products in account",False
48927,2023 between the nick mercs and sm2 activision is a damn joke i dont understand how the budweiser collapse didnt influence your choices i really wish i could get my money and time back at this point game issues desyncservers crashbot serverscheaters and hackersnot do anything about said cheaters and hackersweapon unlock system is absolute garbage as you need to spend tons of time to unlock not casual friendly at all i kinda hope this is what finishes off cod once and for all,950.8,144.0,3,Not Recommended,"June 10, 2023",Call of Duty®,CptHeartless,False
48928,2022 if you enjoy crashing to desktop on a daily basis this is a game for you especially fun when 20 minutes into dmz or warzone games and losing all your progress rtx 3080i7 10700k32gb ddr4 ram 3200mhzwindows 10m 2 nvme ssd drive loaded,131.7,30.0,4,Not Recommended,"December 3, 2022",Call of Duty®,BigBeeee,True
48930,2022 it keeps crashing and im mad lol edit i have fixed the problem i needed to update drivers but sometimes it still crahses,443.7,62.0,4,Not Recommended,"October 28, 2022",Call of Duty®,fire_shitter,False
48931,2022 highly recommend this game the campaign alone is worth the price even if the multiplayer can be finicky and slow paced simon ghost riley a screenshot of call of duty by sonder alejandro vargas a screenshot of call of duty by sonder alejandro vargas el sin nombre mission a screenshot of call of duty by sonder,795.4,100.0,12,Recommended,"October 28, 2022",Call of Duty®,"Sonder
456 products in account",True
48934,2023 due to the recent shutdown of s1x boiii sm2 iw6x initiated by activision i ask every single true cod fan by cod fan i mean person who played real cods the ones before 2014 to boycott the game and stop supporting these cheapskates any old cod is sold for full price and for some ridiculous price even on sale moreover the old cods have security problems by which i mean that you can get your vital data stolen by simply logging into the game when fans create clients which have better matchmaking safer connection with no sbmm activision just takes it down because they ubderstand that nobody wants to play their new games which i call bundle of duty people want to play real cod the cod that we all love and respect not some cashgrab with horrendous sbmm f to call of duty as a series activision is probably the best company at making their fans quit the title,196.7,20.0,1,Not Recommended,"May 23, 2023",Call of Duty®,"GettaGame
463 products in account",False
48939,2023 cod hq is the worst idea ever edit 8 hours later still bad,250.3,21.0,1,Not Recommended,"November 9, 2023",Call of Duty®,"Brown Eye Guy
85 products in account",False
48940,2023 it was fun until they took 24 7 shipment out plus sbmm sucks,132.4,25.0,3,Not Recommended,"February 19, 2023",Call of Duty®,Swaggencheese24,False
48944,2022 black ops 6 beta review packet burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burstpacket burst,364.5,23.0,3,Not Recommended,"October 31, 2022",Call of Duty®,Twitch - SophaliciouS_Systematic,True
48946,2022 for context i played the campaign to finish on veteran and have played a few hours of mp overall graphics took a very nice leap forward character movement is smooth and fluid gun animations are somewhat realistic but the mechanics are great finding balance on different weapon platforms so far audio is outstanding again like mw 2019 campaign excellent imo is not better than the first mw campaign 2007 with some of those classic and reminiscent missions but it is good i have played every cod campaign and this is up there with some of the best this is also the first one where i felt like i had to watch the cut scenes very movie like and very cool they did an excellent job dropping them in there to piece the missions together and to make you feel really in and part of the story i will say veteran felt like the easiest its been on any campaign thus far don t know if i magically am smarter and better doubt it or they made things a tad easier more likely verdict play it watch the cut scenes enjoy the story you re being told you wont be disappointed multiplayer great very fun to play much different that mw 2019 so do not buy this with the expectation that it is the same or built upon this game went for a slower pace and more realistic feel read that again i personally love it i enjoy mil sims not this that is one but cod moved in that direction ever so slightly what do i mean by that the basics movement speed is slower ive always hated how for a majority of cod s movement speed reigned king oh your 15 years old and had 25 monsters energies in 2 hours awesome you can move around the map at the speed of light shredding players with your sub machine gun or melee weapon not in this cod it stops here grenades and snipers if you enjoy sniping youll be happy to hear that cod listened to the msga crowd make sniping great again 95 of the time its a 1 hit kill from what ive experienced grenades are now pretty useful and more realistic where you can get a decent amount of kills per match throwing them in hot lanes ones with a lot of enemy traffic maps so far so good they feel bigger and more complex that means more places to hide a campers dream but more places to surprise your enemy it feels weird being able to vault more things and do more climbing in this cod but its a nice change of pace will you use it more often to regular gameplay no probably not but it doesn t take away from the experience at all it only further adds to the realism cod mw2 is going for gunsmith absolutely amazing the best part of the the multiplayer experience so far there feels like an endless amount of attachments their basically is you start with the base gun in a weapons family tree for instance once the m4 assault rifle is leveled up enough you unlock a new marksmen rife and a new lmg you use these enough you unlock a new short smg m4 the honey badger for those who know and the finally the m16 this is a new spin on things much different then the hard unlock at x y z level up for the first time ever you are able to tweak the bonus s an attachment gives you this tuning tool is unlocked when a weapon level is maxed out this essentially provides infinite combinations of any given weapon don t like the ads lets boost it dont like how inaccurate it is we can fix that a very very big leap forward in cod weapon customization do i think some weapons will be cracked this way yes it always happens lets see what creative insane combos the community comes up with this time verdict real cod multiplayer is back baby none of this vanguard or black ops garbage its different its fun and its tuned more to your ability to get on target and hit accurate shots may the better gun fighter win is motto here if you are looking to dominate because you have your sensitivity turned all the way up and 18 red bulls in the system sorry this cod has essentially nerfed you final word buy this cod its the best in years and so far better than mw 2019 for a multitude of reasons,582.3,22.0,3,Recommended,"October 28, 2022",Call of Duty®,a 40 yr old black dude,False
48951,2023 leave the kids alone,387.3,33.0,1,Not Recommended,"June 16, 2023",Call of Duty®,"Sniffsnow
97 products in account",True
48952,2023 sometimes when i play this game it drives me to the point where i start chewing on my own hand and it bleeds if i bite too hard fun though would recommend,182.1,33.0,5,Recommended,"April 5, 2023",Call of Duty®,"ImNotTheIRS
46 products in account",True
48953,2023 best worst fps in the same time,438.9,314.0,55,Recommended,"May 16, 2023",Call of Duty®,PraiseTheLord,True
48954,2023 cross platform sucks aim bots for them is a hack,136.0,21.0,0,Not Recommended,"January 20, 2023",Call of Duty®,{NBSK}Madmac,True
48956,2022 crash and crash and crash and crash and crash and crash and crash and crash,88.9,25.0,3,Not Recommended,"November 19, 2022",Call of Duty®,"Lowes
115 products in account",True
48957,2023 if you are here past july 2023 know that the developer is already starting to abandon this game and focusing more on what corporate wants them to focus on warzone activision has a habit of doing this to every cod since warzone got out they release a new cod that has a somehow direct content connection to warzone milk it with battle passes for a year or two then abandon the game for a new version while maintaining their battle royale it seems to work for console consumers who are naturally stupid,128.0,35.0,3,Not Recommended,"July 16, 2023",Call of Duty®,"Mother
1,705 products in account",False
48959,this game gave me acne aids allergies alice in wonderland syndrome aiws alzheimer s disease anal abscesses anal cancer anal itching anal tear anxiety disorders arthritis asthma astigmatism autism autoimmune diseases auto brewert syndrome attention deficit hyperactivity disorder adhd autistic spectrum disorder asd asbestosis bad breath bacterial vaginosis benign prostate hyperplasia bph bipolar disorder body odors bone cancer bone placement disorder bowel cancer bloating brain cancer brain damage brain tumours bronchitis breast cancer candidacies cataracts carpel tunnel syndrome changes in bowel movements celiac disease cervical cancer chest infection chest pain chicken pox chlamydia chronic fatigue syndrome cfs chronic illness cold sores colon cancer coma congenital insensitivity to pain conjunctivitis constipation common cold copd cough crippling depression crohn s disease corona virus cystic fibrosis dehydration dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia dementia diabetes diarrhea depression down syndrome dry mouth earache eating disorders ebola eczema endometriosis epilepsy erectile dysfunction eye cancer eye disorders fatigue fibroids fibromyalgia foreign accent syndrome farting flu food poisoning fungal nail infection gallbladder cancer gallstones genital herpes gonorrhea gum disease graves disease hallucinations hashimoto s thyroiditis hay fever hearing loss hepatitis a b c d and e herpes high cholesterol hiv hodgkin s disease human werewolf syndrome hutchinson gilford progeria syndrome hpv hypertension immediate bowel syndrome indigestion ingrown toenail itching itchy bottom joint abnormalities kidney cancer kidney infection kidney stones leg cramps liver cancer liver disease lung cancer measles mesothelioma mouth cancer nasal and sinus cancer nosebleed obesity osteoporosis old man syndrome pancreatic cancer panic disorder parkinson s disease personality disorder persistent sexual arousal syndrome prostate cancer radiation poisoning reactive arthritis restless legs syndrome walking corpse syndrome shingles shortness of breath skin cancer sore throat sugar cravings sunburn stiff person syndrome stoneman syndrome stomach cancer stroke sexually transmitted diseases std s toenail fungus tuberculosis t posing syndrome urinary track infection vomit disorder whooping cough yellow fever yeast infection,179.3,17.0,20,Not Recommended,April 14,Call of Duty®,Ojivajunior,True
48960,2022 this game is a advanced beta that people pay 85 for endless bugs and crashes fix your game stop releasing half made products fu activision,389.9,27.0,0,Not Recommended,"November 17, 2022",Call of Duty®,"Rones
88 products in account",False
48962,2023 aim assist everywhere,102.2,41.0,2,Not Recommended,"September 19, 2023",Call of Duty®,"FaisalTPP
402 products in account",True
48963,2023 leave the children alone uninstalled,545.5,89.0,1,Not Recommended,"June 11, 2023",Call of Duty®,Ycraes,False
48965,2023 whoever came up with call of duty hq should be stripped of their human rights why would i want to go through two game launches to play a copy and pasted game,136.2,17.0,0,Not Recommended,"June 3, 2023",Call of Duty®,"Sib3riaNX
389 products in account",False
48967,2022 this game crashes more than fallout,114.7,16.0,1,Not Recommended,"November 4, 2022",Call of Duty®,"Naffin
413 products in account",False
48968,2022 originally had constructive criticism but activision s disregard for the cod community for their two faced pr game is honestly worse than when it launched still maps frequent crashes despite being on a m 2 fortnite cosmetics that can t be disabled on client side warzone 2 focused post launch support movement this game and activision,198.5,32.0,0,Not Recommended,"November 16, 2022",Call of Duty®,"Volbruh
94 products in account",False
48969,2023 after 521 hours of game play i have finally uninstalled this game in my humble opinion this game is a shameless money grab full of bugs useless and most of the time ugly bundles filled with mediocre skins and nothing but one of the worst hit detection software i have ever seen of course when the game actually launches and starts working properly it looks stunning the graphics are indeed amazing with beautiful realistic scenery and great character models but even then it is so badly optimised that it crashes almost every single week at least 7 or 8 times after that the campaign is bland and repetitive with very few exceptions and the plot is quite silly at that as for multiplayer and warzone 2 0 the multiplayer is filled with riot shield rocking shotgun using campers most of the maps are dreadful and the cherry on top is the newly implemented skill based hit detection so if you play really well instead of getting rewarded you get nothing but the most unbelievable ghost shots anyone has ever seen just great and at last warzone 2 0 i never expected to have fun playing a gamemode so unfulfilling as this all in all though even with all the campers and warzone 2 0 is really fun as long as you don t invest to much of your time in it and you appreciate it for what it is a mediocre battle royale game with texture loading issues unnecessary skill based matchmaking and latency variation that would make even the most well composed amongst us lose it this game was so promising and at the end i am ashamed that i wasted so much of my time buying and playing a game that is unfinished filled with errors and micro transactions that would even make companies such as ea and ubisoft vomit and still demands 70 euros for the standard edition why would you buy it sure it can be fun but when the trade off is 70 bucks for a game that is unfinished even after 11 months since the initial launch back in september last year and almost losing your mind after the first 100 hours of skilled based matchmaking in casual gamemodes such as resurgence in my opinion it is not worth it,727.8,23.0,0,Not Recommended,"July 30, 2023",Call of Duty®,Tandys_Hai,False
48970,2023 leave the kids alone,558.7,52.0,3,Not Recommended,"June 15, 2023",Call of Duty®,peronasamakawaii,True
48971,yet again activision has to ruin something good h2m was a free passion project and the devs did nothing illegal seriously f you,459.1,29.0,1,Not Recommended,August 16,Call of Duty®,"Vee
1,038 products in account",False
48972,i ate rocks,125.5,51.0,33,Recommended,May 6,Call of Duty®,"rozuky
15 products in account",True
48976,2022 never ending crashes if you don t crash someone in your party will crashes seem to increase exponentially with more people in the party update after playing for 88 hours i can confirm that the game crashing hasn t stopped even worse in warzone and dmz don t buy it,132.7,59.0,2,Not Recommended,"October 29, 2022",Call of Duty®,"nafwaz
419 products in account",False
48977,2023 this is the grossest example of overinflated pricing based on a 20 year old reputation for a product that isn t even close to playable the game is almost a year old and is more unstable than when it launched not to mention the fact that lobbies are dead and filled with npcs to give the illusion of an actual player base at least the actual player base has something in common with the npcs they are all completely brain dead if you have any sense at all please save yourself the money frustration and humiliation that comes with paying any dollar amount for this bottom of the barrel cash grab money farm this game has no soul this franchise has no soul and the developers 100 do not have any souls anybody who defends this game has a sub 60 iq and deserves to be mocked publicly thank you 0 10,967.4,25.0,2,Not Recommended,"September 8, 2023",Call of Duty®,"TRIG_Tech
147 products in account",False
48978,2022 cant disable crossplay game is full of aim assist controller aimbot children no option at all to play only with mouse and keyboard players this destroys the fun and feels like playing against cheaters in almost every match,190.0,16.0,0,Not Recommended,"December 8, 2022",Call of Duty®,"N|R|Force-[BAZ]-
10,097 products in account",False
48980,2023 leavethekidsalone,67.0,54.0,0,Not Recommended,"June 15, 2023",Call of Duty®,InMarksMind,True
48981,2022 drugs,148.1,145.0,37,Recommended,"November 1, 2022",Call of Duty®,Milky,True
48982,2023 simply put match making sucks it doesn t recognise the casual i ve got to work a 9 5 and pay taxes players amongst the try hard teenagers who have got nothing better to do other than ask their mum when dinners going to be ready and make sure they put their dirty clothes in the washing machine i ve always enjoyed a cod game i love a bit of pew pew shooter shooter but honestly there s no incentive anymore when it s comes to this franchase i recognise there might be a skill issue but honestly i don t think that should 100 my problem to fix anyway i ve got to go now to make dinner and wash my dirty clothes maybe i ll try again tomorrow because i quite like the gun progression but not when i get beaned by some sweaty git with a battlepass skin and a golden gun it s just stupid,125.4,31.0,1,Not Recommended,"April 30, 2023",Call of Duty®,Tage-core,False
48983,2022,162.7,27.0,4,Not Recommended,"November 5, 2022",Call of Duty®,"Baba-Sanya
352 products in account",True
48984,2023 leave the kids alone,335.7,31.0,1,Not Recommended,"June 17, 2023",Call of Duty®,"Nuggets
167 products in account",True
48985,2023 good game but full of try hards,715.1,77.0,15,Recommended,"March 4, 2023",Call of Duty®,"sakenny135
151 products in account",True
48986,2023 crossplatform aim assist,405.3,39.0,2,Not Recommended,"March 10, 2023",Call of Duty®,"UsmanAga
197 products in account",True
48987,2022 easily the most poorly designed cod of all time multiplayer wise sad to see people praising such horrible choices movement bad gunplay bad visual recoil horrible visual clarity in gunfights horrendous the list could easily go on this is worse than the beta for me save your money i d argue bf 2042 is better than this that game is a nightmare as well,359.7,29.0,1,Not Recommended,"October 30, 2022",Call of Duty®,"TGDOnTTV
336 products in account",False
48988,2023 played previous versions of cod and warzone did fairly well on pc mouse this current game is unbalanced with the aim assist given to controller users you can not disable crossplay to even this out if you did decent as a pc player on this game before you will get your ass kicked most of the time in this version maybe they will fix it but probably not since they already have our money and put out a broke ass game,680.7,26.0,0,Not Recommended,"January 20, 2023",Call of Duty®,Marsellus Wallace,False
48990,i enjoy smashing my keyboard because controllers literally have aimbot it makes me so happy to come home from a long day to get in the ass by a controller,310.4,92.0,29,Recommended,February 12,Call of Duty®,yuNg DS,True
48992,2023 you can still refund mw3 if you preordered it go to steam support,119.0,22.0,0,Not Recommended,"November 5, 2023",Call of Duty®,Bathtub Goblin,True
48994,2023 games still dog,539.4,170.0,5,Not Recommended,"June 10, 2023",Call of Duty®,deathixi,True
48995,2023 they removed nick mercs skin for him saying they should leave the kids alone that s all i need to know about this company,259.9,58.0,0,Not Recommended,"June 11, 2023",Call of Duty®,"Mr. Hap
50 products in account",False
48997,2022 this is just a downgrade from cod 2019 stupid weapon level systemstupid perk systemstupid match making made for noobs made for campersgraphics downgrade from cod 2019movement mechanics downgrade from 2019 noob friendly crash simulatorcod mobile menu,937.8,33.0,6,Not Recommended,"December 20, 2022",Call of Duty®,NOTIME,False
48999,this launcher is absolutely terrible utterly annoying an insurmountable pain in the ass in order to play the bo6 open beta i had to do the following download the bo6 open beta which also downloaded mw2 mp which i own open the call of duty launcher restart the launcher because of an update after which it started crashing after a few tries i managed to start the launcher once again after which it required another restart finally i managed to arrive in the interface where i could select black ops 6 open beta which i did the call of duty launcher closed and bo6 started loading after bo6 loaded it required another restart because of an update after the restart i got an error regarding the loading of player stats which forced me to quit to desktop how the hell is this possible even if i somehow manage to play this godforsaken demo why would i buy this abomination if i have to go through such a hassle in order to play it i will probably uninstall mw2 perhaps this will help because otherwise i have to go through almost the same process once again edit so i managed to play it and other that the occasional typical sweaty hyperactive players it is quite enjoyable however i would still not recommend it after every update it still requires you to restart the game after opening the cod launcher and selecting bo6 which closes the cod launcher and opens bo6 it s stupid that they did not change this since mw1 reboot at least make it check for the update and restart it faster perhaps upon opening the launcher not after 1 minute wasted in the loading screens,107.6,19.0,1,Not Recommended,September 7,Call of Duty®,"Alin
386 products in account",False
49002,i love pasta i love classic pasta with red sauce and i also very much enjoy white sauce or buttered noodles i m really not picky however when i order a supposedly new and exciting dish on a fancy plate covered in garnishes only to find i ve actually just been served last week s reheated leftovers i m less than impressed in that same vein call of duty modern warfare 3 s multiplayer modes are fun comfort food gaming and i am enjoying the mayhem with the return of some classic maps like highrise rust and afghan but i cannot get over the feeling that it s more of a map pack for modern warfare 2 than its own spin on the series ideas and that s a letdown compared to what call of duty has spent years training us to expect from a full sequel sure there are some quality of life changes in gameplay mechanics in modern warfare 3 but they come along with some questionable progression tweaks that certainly don t make it better and i m not feeling like the time i ve invested has been rewarded as much as i d expected,261.0,37.0,12,Recommended,May 26,Call of Duty®,"darkskin stare
72 products in account",False
49004,2023 this game is honestly a joke why would i ever recommend a aaa full priced game where if you are mildly good at shooters of which i am barely people will just spam report you and you get automatically banned off of the game who in their right mind would ever even think automatic bans coming from players is ever a good idea if it comes from my own computer being scanned by the games for any injected software fine yea ban that it should be but it s just so dumb honestly the game is fine it just has in it ie ui is stop hiring mobile game artistsanyways i m just mad i can t play a bad game that i am clearly addicted to lol but ye the system is stupid i also bought the pass which i am unable to progress whilst the game decides i can t playlegit just buy a different game bf2042 keeps getting improved it s pretty good now and battlebit is meant to be decent,445.2,16.0,2,Not Recommended,"August 29, 2023",Call of Duty®,mog12,False
49005,2022 finally the call of duty has come back to steam this has been like 5 years in the making or something like that i think i still remember fondly my days of playing call of duty with my buddy watching him destroy everything while i ran around with my shotgun and hid in corners to pop out and one shot kill people as they ran by putting up my 2 and 25 impressive kd ratio into a game of domination but pretending i helped the team because i had 6 captures and was ranked 2nd on the leaderboard in a game my team lost 120 200 where my 25 deaths likely helped the winning side get a bunch of kill streaks anyway that part aside call of duty is back and of course i purchased it the first day it was available to buy the most expensive version of the game because if i m not good at the game at the very least i can spend money like i am and make sure i have the best version of the game available while this years edition of the game lacks zombies my second favorite mode to suck at the multiplayer is still sweet and i almost never had this much fun while losing almost every game it was almost as much fun as playing dead by daylight a few years back when the killers were grossly underpowered the game has a campaign mode see that ea take notice of the fact people still love single player experiences i ve yet to touch the single player game although just knowing it s there fills me with a sense of pride that maybe one day i ll fire up the single player content and finish it although probably not just like all the other call of duties i ll play about 50 80 hours of multiplayer then get angry when the first dlc pack drops and the hackers discover all their nasty anti cheat avoiding hacks that make mulitplayer unfun i figure we have another 3 months or so of fun mostly hacker free gaming until that point happens multiplayer will be the lionshare of what most people will play it s fun balanced and crossplatform it s almost as much fun as watching a box of rabid kittens chew each other while the momma kitten slinks off into an alleyway looking for catnip just remember it s not how well you can play the game but how awesome it is telling a squaky throat ed seven year old to retrieve your sneakers from under his mothers bed don t do that you ll get banned for bad talking seven year olds just remember my friends with call of duty you are probably going to die alot and if you scream that is impossible and accuse the person of being a hacker you ll fit right in,301.8,24.0,2,Recommended,"November 8, 2022",Call of Duty®,"Orge Lambart
22,771 products in account",False
49006,2022 long gone are the days of playing video games to enjoy them now every single game you play you must try your absolute hardest or suffer the wrath of unlock tool using tryhards who have nothing better to do with their sad pathetic lives what a horrible distressing world we live in i can t even relax in 6v6 mp anymore after a long day of work i want to sit back and relax and get some kills and clips but no i can t i m forced to try above my comfort levels to simply go up on the scoreboard and achieve absolutely nothing whats there to try for in games any more a cool gun skin a cool calling card operator pff just cheat for it all infinity ward won t do anything about it anyways not to mention the fact that all controller players have to be babied by this incredibly strong aim assist to the point where controller players aren t even skilled at this point its an ai doing all the work for them it s pathetic this new era is gaming is presented so clearly in this new era of cod this movement god and wannabe era of gaming is so absolutely horrible it genuinely makes me want to sell my pc i worked so hard to create it s horrible i love the competitive edge and fun competition of a pvp game but only when i intend to be competitive ranked play is where competition should lie not the casual queue i do not reccomend buying this game if you intend only to play multiplayer however the campaign and spec ops are quite fun just not worth full price i m sure warzone 2 and dmz will be cool but knowing cod something will be ruined or go a wrong i yearn for the days of cod with the boys laughing and having fun now cod with the boys always turns into us getting mad upset and playing something else simply because we get sweated on 15 games in a row by unlock tool using controller tryhards that have zero life and zero real talent to anything but call of duty the game is fine the players ruin it they always do season 3 update this game still sucks the players are still annoying the maps still suck the devs still dont listen to the community cod is the biggest problem in fps gaming nobody can out sell or topple activision and its studios they will keep releasing half assed games for as long as the internet is alive there is no checks and balances and this company will continue to piss everyone off 6 months after release this game is where it should have been on day one it s pathetic call of duty is pathetic and will never ever be a good series again the campaign is stupid spec ops is lazy the side modes aren t original or fun and god forbid the multiplayer is so god awful unrewarding and so unfun do not buy this mistake of a game buy something more worth your time or better yet save your money this game is not a milsim if you want one play squad or arma this game fails at being an arcade shooter if you want that play insurgency sandstorm if you want anything good play literally anything else this game will not see the light of day on my harddrive again unless they magically make it enjoyable again for years i ve tried to love cod but the new era of gaming ruins it and the devs enable this behavior by being lazy and catering to the worst types of players cod needs to end for good,334.1,40.0,5,Not Recommended,"November 7, 2022",Call of Duty®,"JaySage756
81 products in account",False
49008,2023 i am deleting this game from my library because i will not play a game made by a company that publicly endorses child mutilation and sterilization the rainbow mafia needs to leave kids the alone and activision blizzard are going to learn an expensive lesson,116.6,96.0,3,Not Recommended,"June 10, 2023",Call of Duty®,RudeLogix,False
49011,2022 ive never had so many crashes in my life on a game thats 75 dollars this is ridiculous,101.7,25.0,3,Not Recommended,"November 5, 2022",Call of Duty®,GStew,True
49012,2022 i always knew there was a reason their in game currency was called cp,301.6,68.0,5,Not Recommended,"October 28, 2022",Call of Duty®,Flashy,False
49013,2022 pros the campaign is enjoyable with friends cons there is no way in hell this game is worth 69 99 the content in this is too little for that kind of price and they still charge 30 for a battle pass or 20 for skins for an operator honestly this game feels like a 40 50 game march 11 2023 there is a sorta pay to win system in the game so this pay to win gives you advantages in dmz in which you spawn with extra items when other don t and you can buy weapon skins which then give up a gun with a certain set up and sometimes these are really broken when you first launch it you need to make an account i don t know why they couldn t use my steam or battle net like other game after you re done game restarts to log you in what okay whatever i want to play the campaign game restarts new update game restarts why the does it do this a 69 99 game shouldn t do this genshin impact doesn t do that the gun in this game i will give it to them is a nice selection but tell me why some guns are unlocked through the battle pass or why do i have to use a certain gun to unlock another gun when some guns are unlocked via leveling up also there are like only three shotguns in this game the fourth one is just another shotgun with a magazine they could ve made that an attachment the attachment unlock system is absolute it forces you to a different gun to get an attachment for another gun the perk system in this game is ass you will spend half of the game with only one or two perks and forget about the last one you had equipped since you gain the perks as the match goes on and by the time you unlock your last two it pointless for example ghost which makes you undetectable from uav is an ultimate perk by the time you get to it you would ve encounter like 10 uavs thus making it useless since the match is 75 done the only useful perk is battle harden hardline and bomb squad because those are tier one or two this game crashes freeze and disconnect so damn much playing campaign crash playing multiplayer with friends freeze then disconnect then crashes playing warzone freeze then crash the operators they are so poorly design like both sides have the same color scheme and look similar to one another so in a match you re going to end up shooting teammates thinking they re enemies and ignoring enemies because they look like allies the cdl operator is the stupidest thing ever this character is basically copy and paste for both team so its impossible to tell who friend or foe in a firefight the ui in this game is trash the damn thing was like it was designed for a streaming service very similar to the ui of netflix or disney plus also there are time where words are not properly fitted into the box so they go outside the boxes the riot shield its annoying as all hell especially when a teammate has it on their back and they run in front of you so you end up shooting their shield while they get killed by the enemy you were shooting at and then you get killed by the same enemy armor piercing round does not work on them either like what the there s a mode that is quite similar to rainbow six siege in which you have one life and must be tactical to complete a task so why the hell are killstreaks allowed round starts and your whole team gets mowed down by a vtol and its over when you lose connection to the game it or something a message will a appear saying something like server disconnected profile signed out and then the game will close and no i do not mean you will be put back into the main menu the game close out completely taking you back to desktop why the hell does the harrier fall on the map once it gets shot down and when doing so get the person even more free kills its especially annoying when you respawn and it lands on you killing you and like 5 other teammates dropshots and jumpshots,119.2,31.0,1,Not Recommended,"December 21, 2022",Call of Duty®,"The Wanderer
626 products in account",False
49015,2023 call of groomers,524.1,122.0,5,Not Recommended,"June 10, 2023",Call of Duty®,"FrediWest
99 products in account",False
49018,2022 play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash play crash,226.2,26.0,3,Not Recommended,"December 11, 2022",Call of Duty®,"rxysurfchic
1,052 products in account",True
49025,2023 they support groomers leave the kids alone,134.7,77.0,0,Not Recommended,"June 10, 2023",Call of Duty®,"Izel_Zuki
373 products in account",True
49027,2022 need hardcore day 1 what the were iw thinking,340.7,27.0,2,Not Recommended,"October 30, 2022",Call of Duty®,Zafkiel,True
